label    A
2    글쎄요사귀는 과정은 어디든 있을 거 같아요
2    외롭다고 아무나 좋아하진 않을 거예요
2    자기 취향이더라도 마음이 꼭 움직이는 건 아니에요
2    생각이 너무 좋은 것 같고왜 나는 그런 생각을 못했는지 등으로 크게 반응해보세요
2    정신 차리세요
2    관심을 갖고 지켜보세요
2    그 애의 눈에도 당신이 띄길 바랄게요
2    관심을 갖고 지켜보세요
2    그 애의 눈에도 당신이 띄길 바랄게요
2    좋아하는 마음이 깊은 가봐요
2    생각을 많이 해서 그런가봐요
2    용기내보는 것도 좋을 것 같아요
2    그게 정상인 거예요
2    더 자주 만날 수 있겠어요
2    매일 봐서 좋겠네요
2    매일 볼 수 있어서 좋겠네요
2    매일 봐서 좋겠네요
2    당신도 좋아하는지 모르겠네요
2    같은 반이라 좋겠어요
2    반장이 멋진가봐요
2    매일 볼 수 있어 학교갈 맛이 나겠네요
2    매일 볼 수 있어 학교갈 맛이 나겠네요
2    직접 물어보세요
2    그렇게 바란다면 이루어 질 거예요
2    사랑이 있으면 헤어짐도 있는거예요 헤어졌다고 사랑이 아닌게 되지는 않아요
2    확실한 사실이라면 직접 언니의 남친 분에게 단호하게 말하세요
2    부담스러운지 좋은지 생각해보세요
2    부담스러운지 좋은지 생각해보세요
2    꺼진 사랑도 다시 보자~ 다시 타오를수도 있어요
2    운명이 아니였다면 사랑도 할 수 없었겠지요
2    운명은 또 만들어가면 돼요
2    뭐든 열심히 하는 사람은 좋아보여요
2    제가 생각해도 멋지네요
2    운명을 믿어요
2    진정한 운명을 만날 수 있는 기회가 생겼다고 생각하세요
2    후회되지 않는 사랑을 했네요
2    사랑에 빠졌군요
2    사랑에 빠졌군요
2    두근거려서 잠이 안 오나봐요
2    자신감을 가지세요
2    짝사랑 앞에서 누구나 한 없이 작아지나봐요 자신감을 가지세요
2    소원 풀었네요
2    눈에서 꿀이 떨어지네요
2    당신이 상처받지 않았으면 좋겠어요
2    마음정리하세요
2    마음정리하세요
2    축하해요!
2    마음을 접어야 할 것 같아요
2    마음정리하세요
2    축하해요!
2    많이 위험한 거 같아요
2    기다릴 수 있을지 자신에게 물어보세요
2    다 먹으면 좋겠지만 큰 문제는 되지 않을 거예요
2    사귀면서 편식을 고쳐봐도 좋을 것 같아요
2    무시당하는 기분이 들어서 너무 외롭고 상처받게 된다고 차분하고 부드럽게 말해보세요
2    정확한 사실을 알긴 힘들어요
2    긴가민가한 상태인가봅니다
2    그 누구와도 비교하지 마세요
2    비교하지 말고 자신을 사랑하면서 자존감을 높이려 노력해보세요
2    시간이 지나면 잘살고 있는 당신을 보게 될 거예요
2    고민하고 있다면 맞는 거 아닐까요
2    참을 수 없는 가벼움이네요
2    누구와도 대체할 수 없는 존재감을 느꼈군요
2    후회하지 않을 사랑 해보세요
2    당신은 절대 혼자가 아니에요
2    그럴리가요
2    정확한거 본인만이 알 거예요
2    정확한건 당사자만 알 거예요
2    확실한 의사표시가 정확하겠죠
2    두려워 하지 말고 그 감정에 충실하면 행복은 떠나지 않을거예요
2    직접적인 마음을 확인하기 전까지 확실한 건 없답니다
2    당신만이 답을 말해줄 수 있어요
2    대화를 시작하는 사람이 누구인지 살펴보세요
2    말해보세요 생각해 볼게요
2    고민 하고 있으면 썸의 가능성이 높겠네요
2    좋은 느낌이면 썸으로 만나보세요
2    상황이 궁금해요
2    상황을 말해보세요
2    당신의 소중한 사랑을 이루어 보세요
2    말해보세요 생각해 볼게요
2    상대방은 우선순위는 자신인가 봅니다
2    당신은 정말 멋진 사람이에요 깍아 내리지 마세요
2    충분히 아름다워요
2    짝사랑이 그런가봐요 슬프네요
2    행복한 고민이네요
2    위험한 사랑이네요
2    알면서도 사랑할 수 밖에 없어서 그런 것 같아요
2    아침부터 좋은 연락이면 좋겠네요
2    다시 흔들리겠어요
2    주말 전에 연락해서 주말에 만나야죠
2    먼저 이벤트를 해보세요
2    이별도 사랑입니다
2    결혼에는 옳고 그름이 없어요
2    결혼하기전에 확신부터 갖는게 좋을거 같아요
2    함께일 때 비로소 전부라고 느껴지는 연애가 아닐까 생각해봅니다
2    서로가 전부인 연애가 아니라 서로 부족한 부분을 감싸 안아서 서로를 완전하게 해주는 연애인 것 같아요
2    어쩌면 운명인가봅니다
2    주변 사람에게 물어보거나 직접 물어보세요
2    신경쓰인다고 귀엽게 이야기해보세요
2    마음 단단히 잡길 바랄게요
2    끝은 쉽게 오지 않아요
2    마음이랑 생각이 따로 놀 때가 있죠
2    좋아해주는 사람 만날 수 있을 거예요
2    서운하겠어요
2    사랑하는 이유를 생각해보세요
2    너무 일찍 돌리면 잊혀진답니다
2    지금은 그렇게 생각해도 다시 사랑이 찾아올 거예요
2    이제 짝사랑 말고 둘이서 하는 사랑하세요
2    인연은 있어요
2    저랑 당신도 인연이죠
2    당신과 저도 인연입니다
2    일 핑계로 연락해봐요
2    맞춰가면 돼요
2    멋진 사람이자 멋진 말이네요
2    이기적이네요
2    그린라이트라고 생각해요
2    호감이 없으면 통화를 안 할 거예요
2    귀엽게 봐주세요
2    좋아하면 신경이 더 쓰이니가요
2    호감이 있을 수도 있어요 그렇지만 조금 더 상황을 지켜보세요
2    이제 상대방을 칭찬할 차례인 듯합니다
2    관심이 가나봐요
2    보고 싶으니 그럴만 해요
2    보고 싶은가봐요
2    안 햇갈리게 하는 사람이 좋습니다
2    자신을 사랑을 사람인가 봅니다
2    로맨틱할 것 같아요
2    씨익 웃어주세요
2    쪽지를 남겨서 마음을 전해보세요
2    쪽지를 남겨서 마음을 전해보세요
2    직접 물어보는 게 좋을 것 같아요
2    불행을 연습하거나 미리 걱정할 필요 없어요
2    불행을 연습하거나 미리 걱정할 필요 없어요
2    많은 사람들은 살면서 맞춰가기도 해요
2    복스럽게 먹으면 더 좋죠
2    복스럽게 먹으면 더 좋죠
2    믿음이 쌓이기 전에는 불안하죠
2    따뜻한 마음이네요
2    지켜보는게 좋겠어요
2    잘 지낼 거예요
2    호의를 권리로 아는 사람 만나지 마세요
2    로맨틱하네요
2    많이 만나보는 게 좋겠지만 연락을 더 자주 해보세요
2    물리적인 거리가 문제가 되겠네요
2    진정한 사랑에 거리가 중요한가요
2    상황에 따라 다르지 않을까요
2    가운데서 만나거나 돌아가면서 희생을 하죠
2    사랑의 힘으로 가능합니다
2    부끄러워서 그럴 수도 있어요
2    다시 진지하게 고백해보세요
2    장난스러운 성격이면 더 헷갈리기도 하죠
2    직접적으로 물어보는 게 가장 확실하겠죠
2    사랑은 유지하는 게 중요한데 대단하네요
2    목적이 확실한 곳이니까요
2    확실한 의사표시를 했는데도 그렇다는 건 이기적인 것 같아요
2    그건 절대 아닐 거예요
2    맘처럼 할 수 없는 부분 같아요
2    심경의 변화가 있었을지도 모르겠네요
2    저도 궁금해서 그렇게 하곤 해요
2    호감이 있을지도 모르겠어요
2    솔직한 사람에게 매력을 느끼나봐요
2    조급하게 생각하지 말아요
2    그대로 사랑해줄 사람이 나타났나봅니다
2    썸으로 끝날 사이가 아니었네요
2    좋아하는 마음은 헤아리기 힘들어요
2    애매한 관계네요
2    정말 사랑하나봅니다
2    신경 쓰이는 상황 같아요
2    낭만적이네요 전화해보세요
2    상황에 따라 다르겠지요
2    직접 대화를 나누는게 필요하겠네요
2    먼저 연락을 해보는 건 어떨까요?
2    감사합니다
2    정말 사랑한다면 다시 만나보세요
2    정말 사랑했다면 후회하지 않을거예요
2    잘 맞춰가는 사람이 있는 거겠죠
2    손편지도 좋을 거 같아요
2    정열적으로 다가가 보세요
2    잘했어요 두고두고 입으세요
2    행복한 고민이네요 당장 만나 고백하세요
2    변할 수도 있지만 미리 걱정하지 말아요
2    어떤 트라우마가 있었는지도 모르겠어요
2    사랑에는 깊고 얇음이 없는거 같아요
2    그 사람도 당신을 좋아하길 바랍니다
2    그런 사람 만날 수 있을 거예요
2    작은 것 하나라도 챙겨준다면 센스있는 사람이라고 생각할 거예요
2    종교 큰 문제죠
2    사랑은 종교를 뛰어넘을 수 있을 거예요
2    종교를 왜 싫어하는지 대화를 해보세요
2    먼저 용기내서 고백하는게 좋을 듯 싶습니다
2    먼저 용기내서 고백하는게 좋을 듯 싶습니다
2    충분히 어울릴 수 있어요
2    소개팅은 아니겠지요
2    밥 먹자고 연락해봐요
2    많이 당황했겠어요
2    쉬운일은 아니랍니다
2    다른 사람과 상상하는건 어떨까요
2    본인이 하기 나름일 거예요
2    동전의 양면과도 같죠
2    사랑과 슬픔은 동전의 양면과 같죠
2    가만히 있어도 생각나는 거 아닐까요
2    계속 생각나고 보고 싶은게 기본이겠지요
2    구분짓기 어렵네요
2    구분짓는게 쉽진 않아요
2    마음이 알 거예요
2    마음에 농도 차인 것 같습니다
2    생각의 차이겠지요
2    부담스러운 심리일까요
2    붙잡고 싶은 마음이 굴뚝 같겠어요
2    상처받을 거예요
2    무슨 일이 있었나봐요
2    꾸준히 연락을 하는게 필요합니다
2    표정만 그럴 수도 있어요
2    좋아하는 마음이 있으면 가능하겠죠
2    바쁘거나 마음이 없을 수 있어요
2    좋아하는 마음 때문에 공부 안한 당신 때문이에요
2    사람은 모두 변덕스럽지요
2    설렘을 감출 길이 없겠어요
2    짝사랑도 이성을 막지는 못하나봐요
2    직접 물어보는 건 힘들까요
2    요즘 인기있는 게임을 검색해봐요
2    이상형을 알아보는 건 어떨까요
2    사귀는 사이도 아닌데 성급한 것 같습니다
2    상처받지 않았으면 좋겠네요
2    어느정도 마음의 준비가 되었었나봐요
2    서글픈 사실이에요
2    면회나 편지가 최고죠!
2    정말 잘됐어요
2    반 배정이 사랑을 갈라놨네요
2    그런 스타일일지도 모르니 기다려보세요
2    필요한 게 뭔지 살펴보세요
2    오랫동안 답장이 없다면 그게 맞는 것 같네요
2    주면 좋아할 거예요
2    칭찬을 자주 해주는 건 어떨까요
2    뭐하고 있는지 물어봐요
2    사랑의 콩깍지가 씌었나봐요
2    솔직하지 못해서 우울한 것인가봐요
2    연애 중인 사람을 좋아하다니 힘드시겠어요
2    확실한 의사 표현이 중요해요
2    단순한 연하가 아니라는 걸 어필해봐요
2    확실한 의사 표시를 해보는 건 어떨까요
2    정상적인 수순이죠
2    감정을 숨기기는 어려운 일이에요
2    조금의 용기를 낸다면 가능할 거예요
2    이제 그에게서 벗어나세요
2    이제 그녀를 놓아주세요
2    많이 생각했나봐요
2    충분히 그럴 수 있어요
2    감성적이게 만들죠
2    그럴 수 있지만 후회할 거예요
2    다가가는 방법 가운데 하나죠
2    좋은 사람이 생길 거예요
2    다가가는 방법 중에 하나니까요
2    자연스러운 현상입니다
2    그런 순간이 있었지요
2    자연스러운 현상입니다
2    생각만해도 소름돋네요
2    추억을 쌓았다고 생각해보세요
2    귀여울 것 같아요
2    누구나 좋아하는 사람 앞에서 그렇대요
2    마음이 허락하는 데까지 아닐까요
2    오랫동안 만나지 못했나봐요
2    내일은 만날 수 있을 거예요
2    맞춰보는 과정이 귀엽게 보일 수도 있겠어요
2    달라지긴 원한다면 할 수 있을 거예요
2    가슴 아픈 질문이네요
2    본인이 괜찮다면 상관 없겠지요
2    생각을 덜 하는 것이 방법 중 하나입니다
2    커플 프사 느낌으로 하면 좋죠
2    그 분이 좋아하는 것을 알아봐요
2    복잡한 심정일거라 생각해요
2    감정이 북받쳐오르나봐요
2    수학 공식처럼 정의 내릴 수 없어요
2    다른일로 바쁘면 조금 덜할 거예요
2    미련도 사랑의 부분입니다
2    다른 것에 관심을 돌리는 게 좋아요
2    예의없는 사람 좋아하지마세요
2    짝사랑 앞에 판단이 흐려지기 마련이에요
2    맛이 없든 있든 좋을 것 같아요
2    마음을 담은 편지보다 더 좋은 선물은 없을 거예요
2    척하는 게 쉽지가 않으니까요
2    원망은 아픔만 남길 뿐이에요 털어버리세요
2    충분한 대화를 나눠보는게 필요해요
2    관심사에 대한 호감을 드러내 보세요
2    속아주는 것도 사랑이죠
2    무례하지 않는 선에서 말하는게 좋아요
2    서로 마음이 같지 않았나봐요
2    그 분이 관심갈 만한 일을 해보는 건 어떨까요
2    이성으로 대하고 싶다고 말해보세요
2    애석하지만 당신을 더 소중히 생각해주세요
2    좋아하는 마음을 표현하기 더 힘들겠어요
2    내면을 더 들여다보세요
2    내면을 더 들여다보세요
2    철벽치는 이유를 먼저 알아보세요
2    인연이 거기까지인가봐요
2    마음을 단단히 먹는게 힘들지요
2    충분히 서운할 만해요
2    그렇다면 당분간은 친구들과 함께 만나는게 좋겠어요
2    그렇게 느낀다면 조금씩 정리하는게 좋겠어요
2    이상형은 이상형뿐일 수도 있어요
2    뭔가 아쉬운 점이 남겠네요
2    사랑이 내 맘같지 않으니까요
2    쓰레기 옆에 있기 싫어서 도망갈 거예요
2    좋아하는 건 내 맘이죠
2    사랑에 관심 없는 사람도 많아요 눈치가 없을 수도 있으니 적극적으로 다가가보세요
2    천천히 다가가보세요
2    본인이 원해서 그럴 수도 있어요
2    혼자가 편한 걸지도 모르지요
2    구속되기 싫은 건지 생각해보세요
2    멈추거나 한 발을 내딛거나 변화가 필요해보이네요
2    책임을 지기 싫은 건지 생각해보세요
2    천천히 말씀해보세요
2    사랑은 수많은 장벽을 뛰어넘을 수 있어요
2    피치 못할 사정이 있나봐요
2    스스로를 괴롭게 하지 말아요
2    종교가 큰 문제가 되기도 하죠
2    또 다시 연락할 수 있어요
2    좋아하는 감정과 대상이 있다는 건 행복한 일이에요
2    그만 듣고 싶다고 이야기해보세요
2    정상이에요
2    정말 정리해야 할 때네요
2    의미부여가 특히 사람을 기대하게 만들기 때문이에요
2    사랑의 콩깍지가 씌었네요
2    기도할게요
2    상황을 봐서 연락해 봐요
2    종교가 큰 문제가 되기도 하죠
2    그건 좀 힘들 것 같아요
2    그래서 보통 확실할 때 고백을 하죠
2    충분히 그렇게 생각할 수 있어요
2    있습니다
2    충분히 지칠만 해요
2    정말 귀찮다면 답장하지 않을 거예요
2    그렇게 대화를 이어나가는 것도 방법이에요
2    좋아하니까 도와주었다고 생각하게 될 거예요
2    말해보는게 우선이에요
2    음료수라도 주면서 자연스럽게 근황을 물어봐요
2    맨날하지 말고 조금은 여지를 줘보세요
2    뭐하는지 물어보세요
2    먼저 다가가는 태도 좋아요
2    적극적이면 오히려 더 좋을 것 같아요
2    좋아하니까 도와주었다고 생각하게 될 거예요
2    각자의 방식이 있으니 존중해야 해요
2    먼저 연락해도 힘들어 말아요
2    먼저 연락해서 대화를 이어나가는게 더 좋습니다
2    생각만해도 소름돋네요
2    가망이 없다면 정리하는게 덜 아플 거예요
2    궁금할만 해요
2    다같이 만나면 재미있기는 하겠네요
2    동선을 어느정도 파악하는게 도움이 될거예요
2    마음을 정리하려나봐요
2    당당히 나서지 못하는 아쉬움이겠지요
2    한동안은 힘들겠지만 서서히 사라질 거예요
2    직접 연락하는 게 좋을 것 같아요
2    기다릴 수 있다면 본인 의지대로 하셔요
2    거절의 뜻으로 받아들여야할지도 모르겠네요
2    모르니까 알려달라고 해보세요
2    진정으로 원하는 일인지 차분히 생각해보세요
2    어떤 사람이냐에 따라 다릅니다
2    축하해요!
2    좋아하는 사람 앞에선 모두 그럴 거예요
2    원하던 바인지 스스로 생각해보세요
2    흑역사는 흑역사일뿐이에요
2    좋아하는 음식을 알아보는 게 먼저일 거예요
2    공통 관심사를 알아봐요
2    그분이 무엇을 좋아하는지 물어봐요
2    좋아하는 장르가 뭔지 알아보고 예매하세요
2    부끄러운 감정이 들어서 그래요
2    즐거울 거예요
2    좋을 것 같네요
2    마음이 커지면 그럴 수 있어요
2    눈치가 엄청 없지 않는 이상 알아 차렸을 거예요
2    인연이라면 졸업 후에도 만날 수 있을 거예요
2    바쁘거나 마음이 없는걸지도 모르겠어요
2    영화 데이트 좋죠
2    아이쿠
2    당장 해보세요
2    나를 좋아해줬으면 좋겠어
2    왜 말을 못해요
2    여유를 갖고 생각해보세요
2    알다가도 모르는게 사람 마음이에요
2    연락을 해보는게 좋아요
2    곧 생길거라 믿어요
2    페북을 삭제하는 건 어떨까요
2    좋아하는 마음을 표현하기 더 힘들겠어요
2    충분히 신경쓰인 부분이에요
2    바쁠 수도 있지만 그럴 확률이 크겠네요
2    마음을 정리하는게 좋겠어요
2    좋아하는 마음이 있으면 가능하겠죠
2    그분의 관심사에 대한 얘기가 좋겠네요
2    도대체 무슨 꿈을 꾼 건가요
2    좋아하는 마음 때문에 공부 안한 당신 때문이에요
2    설렘을 감추는게 더 힘들 때네요
2    진심으로 좋아해서 그럴 거예요
2    그분이 좋아하는 행동이 무엇인지 알아보세요
2    그건 본인만 알 거예요
2    천천히 마음을 정리하는게 좋겠네요
2    큰 선물은 짐만 될 거예요
2    좋겠네요
2    아직은 부담스럽지 않은 선물이 좋겠네요
2    진짜 바쁜건지 거절인건지 알아보세요
2    손편지만큼 정성이 담긴 선물도 없을 거예요
2    그녀의 관심사에 호감을 드러내세요
2    우선 좋아하는 스타일을 알아보세요
2    태그된 사진에 대한 이야기를 해봐요
2    주면 좋아할 거예요
2    신경쓰이나봐요
2    잘 지내는지 자연스럽게 다가가보세요
2    좋아했던 만큼 쉬운 결정을 아닐거예요
2    표현하기 망설여지나봐요
2    솔직한 편이 더 좋아요
2    연애 중인 사람에게는 연락하지 않는 게 좋을 것 같아요
2    좋아할 거예요
2    그게 최선의 선택이었을 거예요
2    표현하지 않고 끝낸다면 후회할 수 있어요
2    이상형이 반영 되었을 수도 있어요
2    페북을 삭제하는 편이 좋겠네요
2    오빠 동생 사이로 지낸 기간이 있으면 그럴 수 있어요
2    그러는 것이 맘 편할지도 몰라요
2    그분의 관심사에 대한 얘기가 좋겠어요
2    남자들은 먼저 다가와 주는 여자를 좋아한대요
2    성격도 계속 바뀌니 걱정 말아요
2    상황이 여의치 않나봐요
2    사랑스러울 것 같아요
2    나보다는 그 사람을 생각하게 되는 거요
2    마음을 주체할 수 없는거 아닐까요
2    좋아하는 것 만큼 감정 소모가 큰 건 없어요
2    1초가 걸릴 수도 있고 평생이 걸릴 수도 있어요
2    달라지는 게 없다면 정리하는게 덜 힘들어요
2    괜히 질투가 나서 그럴지도 몰라요
2    사랑 앞에 장사 없지요
2    감정은 숨길 수 없어서 불가능할 거라 생각합니다
2    표현하면 안되는 상황인가봐요
2    그건 좋아하는 게 아니에요
2    그분이 다른 사람과 함께 있는 상황을 생각해봐요 느낌이 올 거예요
2    좀 떠보세요
2    사랑은 사람마다 정의가 다를 거예요
2    좋아하는 걸로 착각하고 있었을 수도 있어요
2    정들었나봐요
2    정들었나봐요
2    더 애달프겠지요
2    좋아하는 걸로 착각하고 있었을 수도 있어요
2    생각을 자주하면 나올 수 있어요
2    그런 경우가 아무래도 많겠죠
2    설레서 잠도 못자는 느낌이요
2    절대 안됩니다
2    사랑은 복합적인 감정이니까요
2    좋아하는 만큼 지쳐가는 마음 아닐까요
2    가벼운 친구사이로 생각할 수도 있죠
2    고백하세요
2    없애는 게 아니라 무덤덤해지는 걸 거예요
2    시간이 좀 걸리겠지만 가능할 거예요
2    아무래도 시간이 필요하겠죠
2    트라우마를 없앨 사람이 나타날 거예요
2    애틋한 사랑이네요
2    애틋한 사랑이네요
2    그게 진짜 사랑이네요
2    취미와 성향 등이 같음을 어필해보세요
2    그런 사람은 놓치면 후회해요
2    주변 사람들에게 부탁해보세요
2    겉모습에 신경 써보세요
2    오래 볼 수 있어 좋은 가봐요
2    먼저 연락을 해보는 건 어떨까요?
2    얼른 연락해보세요
2    신경쓰이고 질투난다고 이야기해보세요
2    다른 사람들이 별로라고 말하는 이유를 생각해보세요
2    좋아하는 감정을 받아들이는게 생소할 수 있어요
2    연애할 때 가능하죠
2    좋은 소식이네요
2    이보다 멋진 사랑은 없을 거예요
2    좀 기다리라고 하고 비비라도 바르고 나가요
2    그게 매력이에요
2    보고싶다고 연락은 해보는 게 좋을 거 같아요
2    부담이 되긴 할 거 같아요
2    정리를 하는게 좋겠어요
2    같이 살자고 프로포즈 해보세요
2    큰 도전이 되겠네요
2    마음이 식었나봐요
2    해보긴 할 거 같아요
2    참 행복한가봐요
2    잘 모르겠어요
2    다는 기억 못하더라도 노력하는 게 좋겠죠
2    서로의 마음에 확신이 들 때 고백하세요
2    노력하면 얼마든지 가능해요
2    함께하길 바랍니다
2    좋은 사람이 생길 거예요
2    직접 물어보세요
2    직접 물어보세요
2    좋은 경험이 될 거예요
2    어떤 선택이든 후회가 남기 마련이에요
2    진정한 사랑이 찾아올거라 믿어요
2    가능하다고 봅니다
2    당신이 가장 소중하고 사랑받고 있다는 걸 잊지마세요
2    호감이 있을 수도 있어요 그렇지만 조금 더 상황을 지켜보세요
2    우연한 만남이네요
2    가지마요 같이 라면 먹고 가요
2    서로에게 좋은 인상을 남겼으면 좋겠네요
2    비용을 따져보세요
2    사랑하면 못하는 게 없어요
2    자신에게 더 집착해봐요
2    부담스럽지 않은 선이 좋겠어요
2    들어드릴게요
2    안좋은 일이라도 있었나봐요
2    주변 사람한테 물어보는 건 어떨까요
2    많이 서운하겠어요
2    슬프네요
2    충분히 힘들거라 생각해요
2    짝사랑 앞에 판단력이 흐려지곤 해요
2    제 앞에서 울어도 돼요
2    그것도 하나의 방법이에요
2    완전히 잊을 순 없지만 새로운 사랑으로 잊혀질 수도 있어요
2    많이 보고 싶을거라 생각해요
2    제가 들어드릴게요
2    큰 결심이네요 꼭 성공할 거예요
2    좋은 생각이에요
2    짝사랑일수록 여러가지 생각이 들어서 그래요
2    차라리 잘 된 일이에요
2    많이 떨리겠어요 실수하지 말고 잘 다녀와요
2    양해를 구하는 게 좋겠어요
2    후회하는 것 보단 연락하고 결정하는게 좋겠어요
2    마음을 정리해야 하겠어요
2    공통된 친구한테 물어보세요
2    뒤에서 지켜만 보는 고충 이해 되네요
2    괜찮다면 받는 것도 나쁘지 않아요
2    짝사랑을 하다 지치면 그럴 수 있어요
2    인스타를 삭제하는 게 도움이 될 거예요
2    그것을 지켜볼 수 밖에 없는게 제일 속상해요
2    생각을 많이 해서 그럴지도 몰라요
2    그가 무엇을 좋아하는지 주변에 물어봐요
2    신경 쓰일거라 생각해요
2    궁금할만 해요
2    살짝 티내려는 거라면 찬성합니다
2    공통 관심사를 찾아보세요
2    필요한게 없는지 물어보면서 대화를 이어 나가세요
2    더 나은 사람 많아요
2    시간 있냐고 물어봐보세요
2    밤 데이트 신청 멋지네요
2    짐작하는 건 당신을 더 슬프게 만들어요
2    나의 존재를 먼저 인지시켜보세요
2    사랑으로 이어질 수 있어요
2    경쟁자를 없애기 위해 그게 나을 수도 있어요
2    질투난다고 살짝 말해봐요
2    애석하네요
2    어떤 계기가 있었을 거예요
2    기다릴 수 있다면 기다리세요
2    마음이 착잡하겠어요
2    방해가 될 수도 있지만 옆에서 응원해주면 든든할 것 같아요
2    기다릴 수 있다면 기다리세요
2    입장을 확실히 하는 편이 좋겠어요
2    상황이 복잡하네요
2    확실한 거절이 아니라면 부담스럽지 않은 선에서 연락하는게 좋겠어요
2    그러면 좋겠지만 먼저하는 것이 맘 편할 거예요
2    오해가 아니라면 나쁜 분이네요
2    친구 이상으로 생각한다고 말해보세요
2    좀 더 지켜보는 것도 좋겠어요
2    우선 꾸준히 연락하고 잘해줘보세요
2    좋은 소식이네요
2    가슴 아프지만 인정해야하는 순간이네요
2    운명의 장난이네요
2    이런
2    1은 알게 해야죠
2    얼른 적극적으로 다가가세요
2    패션은 사귀고 나서 바꿔줘도 돼요
2    사랑스러운 분인가봐요
2    그게 확실하다면 천천히 마음의 준비가 필요하겠어요
2    자존감은 자신만 결정할 수 있는 거예요
2    먼저 읽어보고 좋은 책 선물하는게 이야기하는 데에 좋을 거예요
2    사정이 있을 수도 있지만 마음을 정리해야할 수도 있겠어요
2    그런 사람에 대한 마음은 정리하는게 좋아요
2    좀 기다리다가 천천히 다가가는게 좋겠어요
2    일단 자연스럽게 연락을 해보세요
2    너무 힘들게 하는 사실이네요
2    피곤해서 자고 있을지도 몰라요
2    부담스럽다면 직접 말할 거예요
2    연락처 물어보는 건 전세계 공통이에요
2    방해가 되지 않는 시간에 보내보세요
2    괜찮냐고 연락해보세요
2    사정이 뭔지 모르겠지만 좋아하는 건 괜찮아요
2    은연 중에 지금의 심리 상태가 반영되었나봐요
2    마다할 사람 없을 거예요
2    외모는 중요하지 않죠
2    다른 사람한테도 그런지 지켜보세요
2    마음을 정리하는게 좋겠어요
2    부담스럽지 않는 선물을 생각해보세요
2    분위기 있는 노래인가봐요
2    저까지 마음이 안좋네요
2    그 사람에 대한 예의일 것 같아요
2    무슨 이유가 있을 거예요
2    위로를 해줘보세요
2    곧 사랑이 찾아올거라 믿어요
2    공부 도와달라고 해보세요
2    카톡 해보세요
2    항상 아쉬움이 남는가봐요
2    정말 사랑하는 분인가봐요
2    놀랐겠어요
2    가볍게 밥 먹고 영화 보는 거 어떨까요
2    축하드려요
2    항상 후회만 남나봐요
2    좋은 결실 맺길 바랍니다
2    어색한 시간이었겠네요
2    아쉽네요
2    잘 되길 바랄게요
2    한 번만 더 연락해보는 건 어떨까요
2    무슨 일이 있었나봐요
2    자연스러운 현상이에요
2    연락할 핑계를 찾아보세요
2    상대분이 관심이 덜 할 수도 있겠어요
2    태그해도 괜찮을 것 같네요
2    마음이 아프네요 큰 실수 아니었길 바랄게요
2    짝사랑 때문에 하는 감정 소모는 사람을 힘들게 해요
2    공부 도와달라고 해보세요
2    도움이 된다면 얘기 해보세요
2    게임 초대라니 서운하겠어요
2    고백해보세요
2    복잡한 마음이네요
2    잘 됐으면 좋겠어요
2    그래도 후회는 덜할 거예요
2    안되더라도 말해보세요
2    그가 좋아할 거예요
2    자연스럽게 대화를 이어나가는게 좋아요
2    뭐라고 했는지 궁금하네요
2    신중하게 대화를 나눠보는게 좋겠어요
2    한 번 말해보는게 좋겠어요
2    선톡을 해야 대화도 이어나가니까요
2    마음이 헛헛하겠어요
2    하필 왜 오늘 야근일까요
2    있을 수 있지요
2    연락해보세요
2    은근히 칭찬해주는 건 어떨까요
2    당당하게 나가세요
2    쉬운 일은 아니에요
2    겉으로는 편하게 지낼 수 있을 거예요
2    거절 하는게 느껴지면 그만하는게 좋겠어요
2    목도리는 어떨까요
2    궁금하네요
2    혼자 화가 풀리곤 해요
2    트라우마가 생겼는지도 모르겠네요
2    들어드릴게요
2    악몽이라니 걱정되겠어요
2    신경 쓰일만 해요
2    직접 대화를 나눠보는 건 어떨까요
2    어쩔 수 없네요
2    안 좋은일이 있었나봐요
2    생각이 많이 났나봅니다
2    그럴 만 해요
2    큰 결심이네요 꼭 성공할 거예요
2    마음을 단단히 먹으면 할 수 있어요
2    짝사랑이 생각을 복잡하게 만들어요
2    차라리 잘 된 일이네요
2    받는 사람이 부담스럽지 않는 선일 것 같습니다
2    그래도 마지막이니 물어보는게 좋겠어요
2    후회하는 것 보단 연락하는 편이 나아요
2    뒤에서만 지켜보는게 힘들었겠어요
2    원한다면 그렇게 해도 돼요
2    인스타를 삭제하는게 좋겠네요
2    그녀가 무엇을 좋아하는지 주변에 물어봐요
2    궁금할 수 있어요
2    기다릴 자신이 없다면 정리하는게 좋겠어요
2    기다릴 자신이 없다면 정리하는게 좋겠어요
2    입장을 확실히 하는 편이 좋겠네요
2    마음의 정리를 해야하는 시기가 올지도 모르겠어요
2    나의 존재를 먼저 인지시켜보세요
2    있을 수 있지만 먼저하는게 좋겠어요
2    친구 이상으로 생각한다고 말해보세요
2    마음이 돌아서길 기다려야죠
2    엉킨 사랑의 짝대기네요
2    아쉽지만 마음을 접는 편이 좋겠네요
2    그 후로 괜찮았는지 모르겠네요
2    적극적으로 다가가보세요
2    그 사람의 마음도 이해해주세요
2    다른 반 친구를 사겨보세요
2    철벽이네요
2    사정이 있을 수도 있지만 마음을 정리해야할지도 모르겠네요
2    아직 마음의 정리가 필요할테니 조금만 기다리는 게 좋겠네요
